sent1,sent2,score
"['a', 'dog', 'is', 'driving', 'a', 'car']","['a', 'guy', 'is', 'talking', 'into', 'a', 'microphone']",0.0
"['the', 'man', 'sang', 'on', 'stage', 'into', 'the', 'microphone']","['a', 'man', 'in', 'a', 'suit', 'is', 'standing', 'at', 'a', 'microphone', 'and', 'singing']",3.5
"['a', 'car', 'backs', 'out', 'of', 'a', 'space']","['a', 'car', 'is', 'taking', 'reverse']",2.4
"['a', 'man', 'is', 'holding', 'a', 'frog']","['a', 'man', 'is', 'empty', '##ing', 'a', 'plastic', 'container']",0.6
"['a', 'man', 'is', 'traveling', 'in', 'a', 'boat']","['a', 'woman', 'is', 'cutting', 'up', 'a', 'carrot', 'with', 'a', 'knife']",0.0
"['the', 'man', 'rode', 'his', 'motorcycle', 'down', 'the', 'highway']","['a', 'person', 'is', 'driving', 'a', 'motorcycle', 'on', 'a', 'road']",3.75
"['a', 'man', 'is', 'di', '##cing', 'an', 'onion']","['the', 'man', 'is', 'playing', 'the', 'guitar']",0.4
"['a', 'man', 'performs', 'on', 'a', 'stage']","['a', 'man', 'guts', 'a', 'fish']",0.4
"['the', 'women', 'are', 'sit', '##ii', '##ng', 'down']","['two', 'women', 'are', 'sitting', 'close', 'to', 'each', 'other', 'and', 'talking']",2.6
"['a', 'man', 'removes', 'a', 'couple', 'of', 'toast', '##er', 'scramble', '##s', 'from', 'a', 'plastic', 'packet']","['a', 'man', 'removes', 'food', 'from', 'a', 'bag']",1.75
"['a', 'woman', 'is', 'dancing', 'by', 'a', 'fire']","['a', 'man', 'ties', 'a', 'no', '##ose']",0.0
"['a', 'man', 'is', 'med', '##itating']","['the', 'man', 'is', 'riding', 'the', 'horse']",0.75
"['a', 'boy', 'is', 'cutting', 'paper']","['a', 'man', 'is', 'loading', 'a', 'rifle']",0.0
"['the', 'man', 'talked', 'on', 'the', 'telephone']","['girls', 'are', 'walking', 'on', 'the', 'stage']",0.0
"['a', 'man', 'is', 'playing', 'the', 'guitar', 'and', 'singing']","['a', 'man', 'is', 'opening', 'a', 'package', 'containing', 'head', '##phones']",0.8
"['the', 'soccer', 'player', 'kicked', 'the', 'ball', 'side', 'to', 'side', 'between', 'his', 'legs']","['a', 'person', 'is', 'kicking', 'a', 'soccer', 'ball', 'back', 'and', 'forth', 'between', 'his', 'feet']",3.4
"['an', 'animal', 'is', 'walking']","['a', 'woman', 'is', 'applying', 'eye', 'makeup']",0.0
"['someone', 'is', 'scratching', 'an', 'animals', 'belly']","['a', 'woman', 'is', 'stroking', 'a', 'le', '##mur']",2.0
"['a', 'man', 'is', 'lifting', 'heavy', 'weights']","['a', 'wall', '##aby', 'is', 'licking', 'a', 'woman', '##s', 'hand']",0.25
"['a', 'boy', 'is', 'playing', 'with', 'a', 'toy']","['a', 'boy', 'plays', 'a', 'handheld', 'game']",3.0
"['a', 'man', 'dive', '##s', 'off', 'of', 'a', 'cliff']","['a', 'man', 'is', 'riding', 'a', 'motorcycle']",0.667
"['a', 'man', 'is', 'coming', 'out', 'into', 'the', 'water']","['a', 'man', 'rises', 'from', 'a', 'swamp']",3.2
"['a', 'man', 'and', 'woman', 'dance']","['a', 'man', 'is', 'pet', '##ting', 'a', 'dog']",0.333
"['a', 'man', 'is', 'sweeping', 'the', 'floor', 'of', 'a', 'house', 'using', 'a', 'long', 'broom']","['the', 'man', 'swept', 'the', 'empty', 'living', 'room']",3.333
"['a', 'group', 'of', 'couples', 'are', 'dancing']","['men', 'and', 'women', 'are', 'dancing', 'slowly']",3.333
"['a', 'man', 'is', 'scaling', 'a', 'fish']","['a', 'man', 'pour', '##s', 'some', 'cooking', 'oil', 'into', 'a', 'pot']",1.0
"['the', 'man', 'set', 'up', 'his', 'camera', 'to', 'take', 'sunset', 'pictures', 'at', 'the', 'beach']","['a', 'man', 'is', 'taking', 'pictures', 'of', 'a', 'lake']",2.2
"['someone', 'is', 'holding', 'and', 'pet', '##ting', 'a', 'baby', 'tiger']","['someone', 'is', 'ri', '##ns', '##ing', 'a', 'large', 'beef', 'steak', 'at', 'the', 'kitchen', 'sink']",0.4
"['the', 'man', 'is', 'playing', 'the', 'guitar']","['the', 'cat', 'cleaned', 'his', 'face', 'with', 'his', 'paw']",0.0
"['the', 'man', 'did', 'push', '##ups', 'on', 'a', 'wall']","['the', 'man', 'ta', '##sed', 'the', 'food']",0.25
"['a', 'woman', 'cuts', 'up', 'a', 'vegetable']","['a', 'woman', 'is', 'slicing', 'egg', 'plant']",2.25
"['a', 'person', 'breaks', 'an', 'egg', 'into', 'a', 'small', 'bowl']","['a', 'man', 'cracks', 'an', 'egg']",2.6
"['a', 'man', 'is', 'playing', 'keyboards']","['a', 'man', 'is', 'riding', 'a', 'mechanical', 'bull']",1.2
"['a', 'dog', 'is', 'running', 'around', 'a', 'yard']","['a', 'black', 'pet', 'dog', 'runs', 'around', 'in', 'the', 'garden', 'of', 'a', 'house']",3.2
"['a', 'child', 'is', 'walking', 'down', 'the', 'street', 'as', 'a', 'jeep', 'pulls', 'up']","['a', 'woman', 'is', 'walking', 'along', 'a', 'road', 'and', 'a', 'man', 'in', 'a', 'motor', '##car', 'pulls', 'up', 'beside', 'her']",1.4
"['a', 'man', 'is', 'adding', 'oil', 'to', 'a', 'pot']","['a', 'dog', 'is', 'catching', 'a', 'fish', 'in', 'a', 'river']",0.2
"['the', 'girl', 'danced', 'in', 'front', 'of', 'the', 'bonfire']","['a', 'woman', 'is', 'dancing', 'to', 'music', 'standing', 'near', 'a', 'bonfire']",2.75
"['a', 'man', 'is', 'chop', '##ping', 'butter', 'into', 'a', 'container']","['a', 'woman', 'is', 'cutting', 'shrimp', '##s']",0.6
"['a', 'girl', 'is', 'dragged', 'downhill', 'by', 'a', 'dog']","['a', 'dog', 'is', 'pulling', 'a', 'child', 'down', 'a', 'hill']",3.8
"['the', 'man', 'took', 'off', 'his', 'sunglasses', 'while', 'talking']","['a', 'man', 'wearing', 'a', 'hard', 'hat', 'removes', 'his', 'glasses', 'as', 'he', 'speaks']",3.4
"['the', 'two', 'men', 'did', 'a', 'funny', 'ski', '##t', 'with', 'a', 'boxer', 'in', 'front', 'of', 'a', 'crowd', 'of', 'people']","['boys', 'are', 'dancing', 'in', 'front', 'of', 'people']",1.5
"['the', 'girl', 'is', 'ti', '##ding', 'up', 'her', 'bed']","['a', 'woman', 'is', 'making', 'a', 'bed']",2.5
"['some', '##oe', '##n', 'is', 'cooking', 'onions']","['a', 'man', 'is', 'swinging', 'nun', '##chu', '##cks']",0.0
"['the', 'man', 'is', 'using', 'a', 'sl', '##ed', '##gh', '##am', '##mer', 'to', 'break', 'the', 'concrete', 'block', 'that', 'is', 'on', 'the', 'other', 'man']","['a', 'man', 'breaks', 'a', 'slab', 'of', 'concrete', 'that', 'is', 'lying', 'on', 'a', 'prone', 'man', 'with', 'a', 'sl', '##edge', 'hammer']",5.0
"['the', 'lady', 'put', 'the', 'dried', 'noodles', 'in', 'the', 'hot', 'water', 'to', 'cook']","['a', 'woman', 'places', 'a', 'container', 'of', 'noodles', 'in', 'a', 'pan', 'of', 'water']",4.333
"['the', 'girls', 'danced', 'on', 'the', 'stage']","['a', 'girl', 'is', 'putting', 'on', 'makeup']",0.333
"['a', 'panda', 'bear', 'is', 'laying', 'down']","['a', 'baby', 'panda', 'relax', '##es', 'on', 'some', 'logs']",3.333
"['two', 'kids', 'are', 'playing', 'in', 'a', 'swimming', 'pool', 'with', 'a', 'green', 'colored', 'crocodile', 'float']","['two', 'kids', 'push', 'an', 'in', '##fl', '##atable', 'crocodile', 'around', 'in', 'a', 'pool']",4.2
"['a', 'couple', 'of', 'police', '##wo', '##men', 'are', 'singing', 'kara', '##oke']","['two', 'women', 'are', 'dancing']",0.8
"['a', 'man', 'is', 'putting', 'bro', '##cco', '##li', 'into', 'water']","['a', 'person', 'is', 'peeling', 'a', 'potato']",1.0
"['the', 'doctor', 'was', 'helping', 'the', 'patient']","['doctors', 'are', 'trying', 'to', 'revive', 'a', 'man']",2.8
"['some', 'is', 'gr', '##ating', 'onion', 'into', 'water']","['a', 'person', 'gr', '##ates', 'a', 'potato', 'into', 'a', 'bowl']",1.5
"['a', 'baby', 'is', 'talking']","['a', 'boy', 'is', 'trying', 'to', 'say', 'fire', '##tr', '##uck']",1.2
"['a', 'woman', 'boil', '##s', 'eggs']","['a', 'woman', 'places', 'two', 'eggs', 'into', 'a', 'pot', 'of', 'water']",3.0
"['a', 'woman', 'puts', 'ingredients', 'in', 'a', 'w', '##his', '##ked', 'egg']","['a', 'man', 'pour', '##s', 'gasoline']",0.0
"['a', 'woman', 'is', 'slicing', 'mango']","['a', 'man', 'is', 'putting', 'cheese', 'on', 'a', 'tor', '##till', '##a']",0.6
"['a', 'girl', 'is', 'slicing', 'a', 'butter', 'into', 'two', 'pieces']","['a', 'woman', 'is', 'slicing', 'to', '##fu']",1.0
"['a', 'man', 'is', 'playing', 'the', 'guitar']","['a', 'person', 'is', 'slicing', 'a', 'meat', 'into', 'pieces']",0.0
"['a', 'man', 'is', 'opening', 'a', 'package', 'containing', 'head', '##phones']","['a', 'woman', 'is', 'riding', 'a', 'horse']",0.0
"['a', 'girl', 'is', 'playing', 'a', 'guitar']","['a', 'boy', 'is', 'playing', 'a', 'keyboard', 'between', 'the', 'people']",1.0
"['a', 'little', 'girl', 'plays', 'the', 'violin', 'on', 'a', 'beach']","['the', 'girl', 'sat', 'on', 'the', 'couch', 'to', 'cr', '##oche', '##t']",0.0
"['a', 'monkey', 'is', 'karate', 'kicking', 'at', 'someone', '##s', 'glove', '##d', 'hand']","['a', 'monkey', 'pr', '##atic', '##es', 'martial', 'arts']",3.5
"['a', 'female', 'applies', 'something', 'to', 'he', 'hair', 'with', 'her', 'hands']","['a', 'cat', 'is', 'eating', 'a', 'slice', 'of', 'water', '##mel', '##on']",0.0
"['a', 'man', 'is', 'karate', 'kicking', 'at', 'another', 'man', 'wearing', 'protective', 'boxing', 'gloves']","['a', 'man', 'is', 'kick', 'boxing', 'with', 'a', 'trainer']",2.5
"['the', 'man', 'is', 'playing', 'the', 'wooden', 'flute']","['a', 'little', 'boy', 'is', 'vacuum', '##ing', 'the', 'floor']",0.0
"['a', 'young', 'woman', 'is', 'playing', 'a', 'guitar']","['a', 'woman', 'cuts', 'up', 'some', 'meat']",0.75
"['the', 'men', 'are', 'playing', 'soccer']","['a', 'man', 'is', 'riding', 'a', 'motorcycle']",0.0
"['a', 'woman', 'is', 'running', 'on', 'the', 'beach']","['a', 'dog', 'is', 'swimming', 'in', 'a', 'pool']",0.0
"['a', 'man', 'is', 'straining', 'pasta']","['a', 'man', 'plays', 'a', 'wooden', 'flute']",0.0
"['panda', '##s', 'play', 'on', 'a', 'swing']","['a', 'man', 'is', 'playing', 'guitar']",0.8
"['two', 'green', 'and', 'white', 'trains', 'sitting', 'on', 'the', 'tracks']","['two', 'green', 'and', 'white', 'trains', 'on', 'tracks']",4.4
"['a', 'small', 'white', 'cat', 'with', 'glowing', 'eyes', 'standing', 'underneath', 'a', 'chair']","['a', 'white', 'cat', 'stands', 'on', 'the', 'floor']",2.6
"['a', 'large', 'boat', 'in', 'the', 'water', 'at', 'the', 'marina']","['a', 'large', 'boat', 'on', 'the', 'sea']",3.2
"['a', 'bus', 'driving', 'in', 'a', 'street']","['red', 'double', 'decker', 'bus', 'driving', 'down', 'street']",4.0
"['a', 'passenger', 'train', 'waiting', 'in', 'a', 'station']","['a', 'passenger', 'train', 'sits', 'in', 'the', 'station']",4.8
"['a', 'woman', 'at', 'a', 'dinner', 'table', 'writing', 'on', 'her', 'notebook']","['woman', 'at', 'table', 'busy', 'with', 'something']",3.4
"['an', 'apple', 'computer', 'sitting', 'on', 'the', 'floor']","['a', 'macintosh', 'computer', 'sitting', 'on', 'the', 'floor']",3.8
"['a', 'close', '##up', 'of', 'a', 'brown', 'horses', 'head']","['a', 'side', 'view', 'of', 'a', 'horses', 'head']",3.4
"['a', 'group', 'of', 'people', 'eat', 'at', 'a', 'table', 'outside']","['group', 'of', 'elderly', 'people', 'sitting', 'around', 'a', 'table']",2.8
"['a', 'jockey', 'riding', 'a', 'horse']","['a', 'jockey', 'riding', 'a', 'horse', 'in', 'a', 'pen']",3.8
"['the', 'man', 'is', 'riding', 'a', 'motorcycle', 'down', 'the', 'road']","['a', 'man', 'is', 'riding', 'a', 'red', 'motorcycle', 'on', 'the', 'road']",4.0
"['a', 'woman', 'riding', 'a', 'brown', 'horse']","['a', 'young', 'girl', 'riding', 'a', 'brown', 'horse']",3.8
"['a', 'kid', 'jumping', 'a', 'ledge', 'with', 'a', 'bike']","['a', 'black', 'and', 'white', 'cat', 'playing', 'with', 'a', 'blanket']",0.0
"['a', 'black', 'dog', 'standing', 'in', 'front', 'of', 'yellow', 'flowers']","['a', 'black', 'dog', 'standing', 'in', 'a', 'field']",3.0
"['close', 'up', 'of', 'a', 'bottle', 'of', 'water']","['a', 'close', 'up', 'view', 'of', 'a', 'bottle', 'of', 'water']",4.4
"['a', 'close', 'up', 'of', 'a', 'brown', 'faced', 'cat']","['a', 'close', 'up', 'of', 'an', 'os', '##tric', '##h', 'face']",0.6
"['sheep', 'standing', 'in', 'afi', '##eld']","['a', 'sheep', 'grazing', 'in', 'a', 'field']",3.2
"['a', 'longed', '##hair', '##ed', 'cat', 'with', 'its', 'eyes', 'closed']","['a', 'close', 'up', 'of', 'a', 'cat', 'with', 'its', 'eyes', 'closed']",3.6
"['a', 'woman', 'in', 'a', 'gray', 'shirt', 'smiles', 'for', 'the', 'camera', 'while', 'the', 'woman', 'behind', 'her', 'makes', 'a', 'face']","['a', 'woman', 'with', 'a', 'surprised', 'look', 'on', 'her', 'face', 'is', 'holding', 'a', 'smiling', 'woman', 'from', 'behind']",2.6
"['a', 'silver', 'and', 'blue', 'amtrak', 'train', 'on', 'the', 'tracks', 'near', 'a', 'small', 'train', 'station']","['a', 'small', 'white', 'car', 'parked', 'at', 'the', 'gas', 'station']",0.6
"['a', 'person', 'in', 'a', 'blue', 'shirt', 'rec', '##lines', 'near', 'a', 'coffee', 'table', 'and', 'television']","['a', 'person', 'stands', 'on', 'the', 'motorcycle', 'seat', 'and', 'pops', 'a', 'wheel', '##ie']",0.0
"['a', 'black', 'and', 'white', 'photo', 'of', 'a', 'woman', 'showing', 'a', 'horse']","['a', 'black', 'and', 'white', 'photo', 'of', 'cows', 'in', 'their', 'stalls']",1.4
"['a', 'dark', 'brown', 'horse', 'standing', 'in', 'a', 'field']","['a', 'brown', 'horse', 'stands', 'in', 'a', 'lush', 'green', 'field']",4.2
"['a', 'pitched', 'tent', 'with', 'a', 'horse', 'in', 'the', 'background']","['a', 'black', 'and', 'white', 'lamb', 'with', 'other', 'lamb', '##s', 'in', 'the', 'background']",0.0
"['a', 'group', 'of', 'people', 'sitting', 'around', 'a', 'table', 'with', 'food', 'on', 'it']","['a', 'group', 'of', 'people', 'sit', 'around', 'a', 'table', 'with', 'food', 'and', 'beer']",4.0
"['a', 'brown', 'horse', 'stands', 'in', 'a', 'lush', 'green', 'field']","['a', 'brown', 'horse', 'in', 'a', 'green', 'field']",3.8
"['a', 'black', 'and', 'white', 'cow', 'in', 'hay']","['a', 'black', 'and', 'white', 'cow', 'in', 'a', 'pen', 'with', 'hay']",4.0
"['an', 'elderly', 'woman', 'stands', 'in', 'a', 'kitchen', 'with', 'two', 'cats', 'at', 'her', 'feet']","['the', 'old', 'lady', 'is', 'standing', 'in', 'the', 'kitchen', 'with', 'two', 'cats', 'at', 'her', 'feet']",5.0
"['a', 'school', 'bus', 'is', 'driving', 'up', '##hill', 'on', 'a', 'rural', 'road']","['a', 'race', 'care', 'driving', 'along', 'a', 'dirt', 'road']",1.0
"['camouflage', 'airplane', 'sitting', 'on', 'grassy', 'field']","['a', 'camouflage', '##d', 'plane', 'sitting', 'on', 'the', 'green', 'grass']",4.4
"['three', 'young', 'women', 'standing', 'in', 'a', 'room', 'together']","['two', 'indian', 'women', 'with', 'two', 'indian', 'girls', 'near', 'the', 'water']",0.4
"['red', 'double', 'decker', 'bus', 'driving', 'through', 'the', 'streets']","['double', 'decker', 'passenger', 'bus', 'driving', 'with', 'traffic']",4.0
"['a', 'white', 'sheep', 'on', 'a', 'hillside', 'looking', 'at', 'the', 'camera']","['the', 'skinny', 'cows', 'are', 'standing', 'on', 'the', 'grass']",1.2
"['a', 'group', 'of', 'sheep', 'in', 'a', 'field']","['a', 'group', 'of', 'horses', 'grazing', 'in', 'a', 'field']",1.6
"['a', 'close', '##up', 'distorted', 'photo', 'of', 'an', 'empty', 'glass', 'coke', 'bottle']","['a', 'close', '##up', 'picture', 'of', 'a', 'desk', 'with', 'a', 'computer', 'and', 'papers', 'on', 'it']",0.0
"['very', 'crowded', 'office', 'desk', 'with', 'computer', 'monitor', 'on']","['messy', 'computer', 'desk', 'with', 'two', 'monitors']",3.0
"['a', 'man', 'sitting', 'in', 'a', 'cl', '##uttered', 'room']","['a', 'man', 'lies', 'in', 'a', 'bed', 'in', 'a', 'cl', '##uttered', 'room']",3.2
"['two', 'white', 'cows', 'in', 'a', 'green', 'pasture']","['the', 'tan', 'horse', 'is', 'in', 'the', 'pasture']",1.4
"['black', 'cow', 'walking', 'under', 'trees', 'in', 'pasture']","['cow', 'walking', 'under', 'the', 'tree', 'in', 'a', 'pasture']",3.8
"['two', 'people', 'sitting', 'at', 'a', 'table', 'at', 'a', 'restaurant']","['four', 'people', 'sitting', 'at', 'a', 'table']",1.8
"['a', 'smiling', 'woman', 'with', 'a', 'beer', 'sitting', 'outside', 'with', 'another', 'smiling', 'woman']","['two', 'women', 'sitting', 'outside', 'laughing']",3.2
"['a', 'bird', 'holding', 'on', 'to', 'a', 'metal', 'gate']","['a', 'multi', '##color', '##ed', 'bird', 'cl', '##ings', 'to', 'a', 'wire', 'fence']",3.2
"['the', 'skinny', 'cows', 'are', 'standing', 'on', 'the', 'grass']","['the', 'white', 'ducks', 'are', 'standing', 'on', 'the', 'ground']",0.6
"['a', 'women', 'laying', 'across', 'two', 'men', 'sitting', 'on', 'a', 'sofa']","['a', 'man', 'and', 'two', 'women', 'smiling', 'at', 'the', 'camera', 'while', 'sitting', 'on', 'a', 'blue', 'sofa']",2.2
"['a', 'woman', 'with', 'a', 'big', 'necklace']","['a', 'young', 'woman', 'with', 'a', 'black', 'top', 'and', 'a', 'necklace']",3.4
"['brown', 'cow', 'with', 'horns', 'standing', 'in', 'a', 'field']","['brown', 'horse', 'standing', 'in', 'middle', 'of', 'grassy', 'field']",1.8
"['a', 'cruise', 'liner', 'docked', 'at', 'the', 'shoreline']","['a', 'cruise', 'ship', 'docked', 'at', 'shore']",4.4
"['black', 'and', 'white', 'cat', 'lying', 'under', 'bush']","['the', 'black', 'and', 'white', 'cat', 'with', 'yellow', 'eyes', 'lounge', '##s', 'in', 'the', 'dirt']",2.4
"['brown', 'and', 'white', 'cow', 'standing', 'in', 'grass', 'at', 'side', 'of', 'road']","['a', 'brown', 'and', 'white', 'cow', 'standing', 'in', 'a', 'grassy', 'area', 'with', 'trees', 'behind']",3.6
"['a', 'small', 'dog', 'looking', 'up', 'at', 'the', 'camera', 'while', 'standing', 'on', 'grass']","['a', 'man', 'and', 'women', 'smiling', 'at', 'the', 'camera', 'while', 'standing', 'in', 'a', 'kitchen']",0.8
"['a', 'tan', 'calf', 'with', 'a', 'yellow', 'tag', 'on', 'his', 'left', 'ear', 'looking', 'at', 'the', 'camera']","['a', 'man', 'with', 'glasses', 'and', 'two', 'plastic', 'bottles', 'in', 'the', 'fore', '##ground']",0.6
"['black', 'and', 'white', 'photo', 'of', 'couch', 'with', 'purse', 'at', 'one', 'end']","['a', 'black', 'and', 'white', 'photo', 'of', 'a', 'cow', 'under', 'a', 'tree']",0.0
"['two', 'men', 'on', 'boat', 'floating', 'on', 'the', 'water']","['large', 'green', 'boat', 'floating', 'on', 'water', '##l']",2.4
"['this', 'is', 'a', 'rear', 'view', 'of', 'a', 'chevrolet', 'sports', 'car']","['the', 'rear', 'view', 'of', 'a', 'red', 'chevrolet', 'concept', 'car']",3.6
"['a', 'person', 'wearing', 'a', 'helmet', 'rides', 'a', 'bike', 'near', 'a', 'white', 'structure']","['a', 'person', 'wearing', 'a', 'bike', 'helmet', 'rides', 'a', 'bike', 'on', 'a', 'path', 'through', 'trees']",3.2
"['a', 'black', 'and', 'white', 'photo', 'of', 'an', 'old', 'train', 'station']","['a', 'black', 'and', 'white', 'photo', 'of', 'a', 'motorcycle', 'laying', 'on', 'the', 'ground']",0.2
"['a', 'grey', 'and', 'white', 'tab', '##by', 'cat', 'is', 'sleeping', 'on', 'purple', 'fabric']","['black', 'and', 'white', 'cat', 'sleeping', 'on', 'a', 'brown', 'tar', '##p']",2.4
"['a', 'woman', 'holding', 'a', 'small', 'baby']","['a', 'smiling', 'woman', 'holding', 'a', 'small', 'baby']",4.0
"['group', 'of', 'horses', 'grazing', 'in', 'grassy', 'field']","['a', 'group', 'of', 'horses', 'grazing', 'in', 'a', 'field']",4.6
"['three', 'men', 'are', 'sitting', 'down', 'at', 'a', 'table', 'that', 'has', 'drinks', 'on', 'it']","['three', 'men', 'sitting', 'at', 'the', 'table', 'with', 'beer', 'and', 'food']",3.4
"['two', 'people', 'dressed', 'in', 'white', 'standing', 'on', 'a', 'grass', 'field']","['a', 'person', 'is', 'standing', 'underneath', 'an', 'over', '##pass', 'near', 'a', 'highway']",0.4
"['an', 'orange', 'tab', '##by', 'cat', 'sleeping', 'on', 'the', 'sofa']","['a', 'man', 'is', 'watching', 'tv', 'on', 'the', 'foot', 'of', 'his', 'bed']",0.6
"['two', 'eagles', 'perched', 'on', 'a', 'branch']","['two', 'bald', 'eagles', 'perched', 'on', 'a', 'branch']",3.8
"['a', 'striped', 'cat', 'laying', 'down', 'on', 'a', 'bag', 'of', 'cat', 'litter']","['domestic', 'cat', 'laying', 'on', 'back', 'of', 'cat', 'litter']",3.8
"['a', 'man', 'and', 'small', 'child', 'in', 'a', 'living', 'room', 'posing', 'for', 'the', 'camera']","['a', 'man', 'and', 'woman', 'are', 'posing', 'for', 'the', 'camera']",2.4
"['a', 'home', 'office', 'with', 'three', 'computer', 'monitors', 'and', 'other', 'equipment', 'on', 'a', 'desk']","['room', 'with', 'several', 'computer', 'monitors']",3.0
"['five', 'birds', 'stand', 'on', 'the', 'snow']","['several', 'cardinals', 'stand', 'in', 'the', 'snow']",3.8
"['a', 'black', 'vehicle', 'parked', 'with', 'a', 'vie', '##s', 'of', 'low', '##ly', '##ing', 'mountains']","['a', 'black', 'car', 'parked', 'in', 'the', 'dirt', 'out', 'in', 'the', 'country']",2.6
"['a', 'passenger', 'train', 'in', 'the', 'snow']","['a', 'passenger', 'train', 'waiting', 'in', 'a', 'station']",2.2
"['the', 'black', 'bird', 'is', 'sitting', 'on', 'the', 'ground']","['a', 'black', '##bird', 'sitting', 'on', 'the', 'ground']",5.0
"['the', 'black', 'and', 'white', 'bull', 'is', 'looking', 'at', 'the', 'camera']","['a', 'black', 'and', 'white', 'dog', 'looking', 'at', 'the', 'camera']",2.0
"['a', 'young', 'girl', 'riding', 'a', 'white', 'and', 'grey', 'horse']","['a', 'young', 'blonde', 'girl', 'in', 'riding', 'gear', 'sits', 'on', 'top', 'of', 'a', 'gray', 'and', 'white', 'horse']",3.8
"['a', 'black', 'and', 'white', 'sheep', 'is', 'walking', 'next', 'to', 'a', 'white', 'sheep']","['little', 'black', 'and', 'white', 'calf', 'with', 'a', 'tag', 'on', 'its', 'ear']",0.8
"['a', 'living', 'room', 'with', 'a', 'dining', 'table', 'in', 'the', 'background']","['a', 'boy', 'doing', 'a', 'wheel', '##ie', 'on', 'a', 'plank', 'with', 'the', 'beach', 'in', 'the', 'background']",0.0
"['the', 'dining', 'room', 'table', 'gets', 'some', 'afternoon', 'sun']","['dining', 'room', 'with', 'wooden', 'dining', 'table', 'set', 'with', 'play', '##mates']",2.2
