sent1,sent2,score
mauritanian president shot by army unit,mauritanian president shot at,3.8
man sets himself on fire at breivik trial,man sets self afire outside breivik trial,4.6
us drone strike kills num in northwest pakistan,us drone in pakistan kills num suspected militants,3.8
num us marines to leave okinawa,num us marines to move out of okinawa statement,5.0
toys r us waives fee for layaway program,walmart lowers fee for holiday layaway program,1.8
iran expands nuclear enrichment activities iaea report,iran steps up sensitive nuclear work  iaea,3.0
donna summer queen of disco dies at num,donna summer the queen of disco,3.0
iraqi attacks kill general four police,attacks in iraq kill general and num others,4.0
at least num dead in northwest iran quakes,num dead num injured in northwest iran earthquakes,2.6
brazils popstar priest gets mammoth new stage,brazils popstar priest gets mammoth new stage,5.0
washington more than num are charged in medicare fraud sweep,washington court upholds voting rights act in alabama case,0.6
putin claims victory in russias presidential election,putin claims victory in presidential vote,4.2
clinton ready to fight for obama,clinton a tough act for obama to follow,1.0
romney announces paul ryan as running mate,romney chooses ryan as gop running mate,4.4
european markets rise on greek bailout hopes,european ministers are poised to approve greek rescue,2.2
edwards acquitted on num count mistrial on others,edwards found not guilty on one count mistrial on others,4.6
ukrainian weightlifter gets fouryear doping ban,ukraines korobka gets fouryear doping ban,4.2
gunman may have filmed school massacre,killer may have filmed france school shooting,3.0
hong kong stocks close down num,hong kong stocks open num pct higher,1.6
suicide bomber attacks algerian security base,suicide bomber targets nigerian church,0.8
thailand iranians planned to attack israelis,malaysia to extradite iranian for attack on israelis,1.0
israeli military court rejects appeal of palestinian hunger striker,israel reaches deal with palestinian hunger strikers,1.2
avengers sets box office record,hunger games sets box office records,1.6
putin wins russian presidential election,putin wins russias presidential election,4.2
putin casts ballot as russians vote,putin to win russias presidential election,1.4
un chief finds his voice remains cautious on china,insight un chief finds his voice but remains cautious on china,4.8
libyans begin handing in weapons,libyans transfer weapons to army,3.2
british archbishop of canterbury changes career to cambridge,archbishop of canterbury to step down amid rifts,2.4
punjab mail derails near rohtak num injured,punjab mail derails near rohtak in haryana num injured,4.2
george zimmerman to be charged with killing trayvon martin,george zimmerman to be charged in trayvon martin case official says,4.0
indian maoist rebels offer talks to free italian hostages,india maoist rebels in talks on freeing italians,3.8
two reported dead in shooting at empire state building in ny,city room empire state building shooting,2.8
five dead in pakistan suicide blast,at least num dead in pakistan factory blaze,1.0
penn state football players react to sanctions,penn state football slammed with ncaa sanctions,2.4
israel must release or try palestinian on prolonged hunger strike,israeli minister wants palestinian leaders ouster,0.5
un report says both sides in syria abuse rights,nato leader plays down risk of turkeysyria clash,1.0
girl accused of burning koran goes into hiding,girl accused of burning koran bailed,3.2
france warns syria over chemical weapons use,un concerned at possible syria chemical weapons,2.2
lifethreatening midwest storms feared,lifethreatening storms feared for midwest,4.4
chicago teacher strike nears end with framework agreement in place,general strike ends histadrut treasury reach agreement,0.8
indonesian president to visit uk,indonesian president to visit australia,1.4
storm delays start of republican convention,storm lashes florida delaying republican convention,4.4
at least two nato killed in afghanistan helicopter crash military,at least num killed in afghan bomb attacks officials,0.8
president mills must quit  lecturer,president john evans attamills must resign now npp germany,2.6
miami heat wins nba finals,miami heat clinches nba championship,5.0
japan closes last nuclear reactor,japan switches off last nuclear power plant this weekend,4.2
ryanair in new bid for aer lingus,ryanair chief hails report findings,1.2
russian air force celebrates numth anniversary,russian air forces numth anniversary,4.4
num nato troops killed in afghanistan,nato soldier killed in afghanistan,2.2
not so super tuesday for mitt romney,romney leads santorum in gop super tuesday contests,1.6
putin sworn in as russian growth falters,putin sworn in as russias president for num years,2.4
arqule daiichi stop lung cancer trial shares tank,arqule stock plunges as lung cancer study shelved,3.4
teenager and father killed in crash,three killed in horror crash are named,1.6
nummagnitude quake strikes indonesia,nummagnitude quake hits papua indonesia  usgs,4.2
num americans killed as afghan unrest enters fifth day,two american officers murdered as afghan unrest continues,4.2
officials romney to get secret service protection,obama addresses secret service scandal,0.6
japan pm calls for quicker tsunami waste processing,japan marks one year since quake and tsunami disaster,1.0
syrian fighter pilot defects to jordan,syrian pm defects to jordan,1.4
syrian arab republic the syrian arab republic syrian refugees as of num june num,syrian arab republic the more than num killed in syria ahead of annan return,1.2
suicide bomber kills num in afghanistan,suicide bomber kills num in nigeria church,1.2
airlines cancel flytilla activists tickets to ta,uk airline cancels flytilla tickets on israel objections,3.2
spain asks for bank rescue,spaniard on trial for cuban dissidents death,0.2
the murky waters of the south china sea,peace lies over the south china sea,1.4
sri lanka seek oneday revival against pakistan,senior journalist killed in pakistan,0.6
spacex docks with international space station up next public travel,spacex dragon docks with international space station,3.8
million muppet march to defend obama backing of pbs,million muppet march planned to defend us backing for pbs,4.0
syrian opposition in reconciliation talks,syrian opposition council to establish envoy in france,1.4
sensex down num points on budget blues,romney wont volunteer budget differences,1.0
facebook boosts size of ipo by numpc to raise numbn,facebook boosts size of ipo by num percent,3.6
irans parliament questions a dismissive ahmadinejad,irans parliament questions president ahmadinejad,4.0
yemen suicide attack kills num soldiers officials,afghan suicide car bomb kills at least seven officials,1.6
presidential vote polarises egyptians,gop presidential hopefuls clash in southern races,0.8
three more us soldiers killed in afghanistan,nato soldier killed in afghanistan,1.8
police raise death toll in bus accident to num,rodney king death ruled accidental,0.4
