sent1,sent2,score
"['young', 'woman', 'bracelet', 'wearing', 'bikini', 'top', 'jean']","['mujer', 'lleva', 'vaquero', 'bikini', 'oscuro', 'brazalete']",4.6
"['table', 'chair', 'room', 'picture', 'wall', 'ceiling', 'fan']","['autobús', 'escolar', 'va', 'carretera', 'árboles', 'verdes', 'hierba', 'fondo']",0.0
"['man', 'sits', 'crossed', 'legged', 'bed', 'watching', 'small', 'tv']","['hombre', 'sienta', 'cama', 'cerca', 'pequeño', 'televisor']",3.4
"['headlight', 'blue', 'car']","['primer', 'plano', 'faro', 'coche', 'azul']",4.2
"['passenger', 'train', 'coming', 'station']","['tren', 'pasajeros', 'sienta', 'estación']",2.4
"['airplane', 'facing', 'camera']","['vaca', 'solitaria', 'sienta', 'frío', 'patio']",0.0
"['woman', 'riding', 'brown', 'horse']","['persona', 'vestida', 'blanco', 'caballo', 'marrón']",3.2
"['jockey', 'riding', 'horse']","['jinete', 'monta', 'caballo', 'corral']",3.8
"['two', 'dog', 'blend', 'stuff', 'animal']","['do', 'perros', 'sientan', 'sofá', 'animales', 'peluche']",3.4
"['train', 'running', 'track']","['tren', 'corriendo', 'vías', 'zona', 'rural']",4.0
"['someone', 'standing', 'snowy', 'mountain', 'watching', 'plane']","['hombre', 'parado', 'montaña', 'mirando', 'avión']",4.4
"['bird', 'flapping', 'wing', 'water']","['gran', 'pájaro', 'negro', 'sentado', 'agua']",3.2
"['cruise', 'liner', 'docked', 'port']","['crucero', 'atracado', 'costa']",3.2
"['red', 'double', 'decker', 'bus', 'crowded', 'street']","['autobús', 'blanco', 'parcialmente', 'nieve', 'calle', 'pública']",2.0
"['woman', 'pet', 'dog', 'fenced', 'area']","['mujer', 'acaricia', 'perro', 'patio', 'cerrado']",4.8
"['black', 'white', 'cat', 'playing', 'blanket']","['gato', 'blanco', 'negro', 'mete', 'cesta', 'hilo']",2.2
"['man', 'mountain', 'bike', 'going', 'incline']","['hombre', 'montando', 'bicicleta', 'montaña', 'rocas', 'día', 'claro']",3.2
"['cat', 'reclines', 'office', 'chair']","['gato', 'jengibre', 'sentado', 'silla', 'oficina']",3.8
"['group', 'horse', 'grazing', 'field']","['caballo', 'marrón', 'pastando', 'campo', 'hierba', 'verde']",2.6
"['group', 'people', 'drink']","['filum', 'locomotoras', 'vía', 'muerta', 'campo']",0.0
"['two', 'dog', 'fenced', 'kennel', 'look', 'ahead']","['do', 'mujeres', 'posan', 'comedor', 'bebé']",0.0
"['three', 'sheep', 'dirt', 'road', 'viewed', 'passenger', 'vehicle']","['tres', 'ovejas', 'medio', 'camino', 'grava']",3.4
"['yellow', 'blue', 'airplane', 'flying', 'sky']","['nueve', 'aviones', 'rojos', 'blancos', 'volando', 'formación', 'arrastrando', 'humo']",1.0
"['train', 'sits', 'train', 'station']","['tren', 'azul', 'estación']",4.0
"['train', 'sitting', 'track', 'near', 'field']","['bebé', 'sentado', 'hierba']",0.0
"['red', 'double', 'decker', 'bus', 'taking', 'passenger']","['autobús', 'rojo', 'do', 'pisos', 'recogiendo', 'pasajeros', 'ciudad']",4.4
"['two', 'guy', 'sit', 'couch', 'holding', 'beer', 'girl', 'lying', 'lap']","['do', 'mujeres', 'mirando', 'calle', 'bicicletas', 'ver', 'pueden', 'cruzar']",0.0
"['two', 'woman', 'kitchen', 'looking', 'object']","['do', 'mujeres', 'cocina', 'tomando', 'foto']",2.8
"['race', 'horse', 'galloping', 'without', 'rider']","['caballo', 'galopando', 'mientras', 'lleva', 'número']",2.8
"['steam', 'engine', 'train', 'moving', 'toward', 'camera']","['gran', 'pájaro', 'presa', 'volando', 'hacia', 'cámara']",0.8
"['black', 'white', 'photo', 'glass', 'bottle', 'coca', 'cola']","['foto', 'blanco', 'negro', 'pequeña', 'botella', 'cocacola']",4.2
"['small', 'bird', 'perched', 'icy', 'branch']","['pájaro', 'amarillo', 'posado', 'rama']",3.2
"['boy', 'glass', 'typing', 'computer']","['chico', 'mirando', 'pantalla', 'ordenador']",3.2
"['red', 'truck', 'spin', 'tire', 'black', 'one', 'leaf', 'frame']","['camión', 'rojo', 'girando', 'neumáticos', 'emitiendo', 'humo', 'detrás']",3.2
"['living', 'room', 'table', 'chair', 'sofa', 'alongside', 'large', 'palm']","['sala', 'sofá', 'azul', 'cama', 'campamento', 'banco', 'madera', 'armario']",2.4
"['smiling', 'woman', 'holding', 'small', 'baby']","['mujer', 'sentada', 'sofá', 'sosteniendo', 'bebé']",3.4
"['esso', 'gas', 'station', 'tree', 'background']","['do', 'policías', 'parados', 'detrás', 'camioneta', 'autobús', 'fondo']",0.0
"['four', 'blue', 'yellow', 'plane', 'flying', 'four', 'boat']","['cuatro', 'aviones', 'azules', 'amarillo', 'vuelo']",4.2
"['horse', 'standing', 'near', 'gate', 'another', 'horse', 'background']","['grupo', 'barcazas', 'río', 'árboles', 'fondo']",0.0
"['three', 'bottle', 'table']","['vieja', 'botella', 'verde', 'sentada', 'mesa']",2.4
"['steam', 'engine', 'come', 'train', 'track', 'near', 'tree']","['tren', 'estación', 'tren']",1.4
"['train', 'train', 'station']","['tren', 'estacionado', 'estación', 'tren']",4.2
"['woman', 'sitting', 'sofa', 'holding', 'baby']","['pájaro', 'sentado', 'tronco', 'lago']",0.4
"['two', 'bird', 'flying', 'towards', 'water', 'feeder']","['do', 'pájaros', 'volando', 'cerca', 'comederos', 'pájaros']",3.6
"['two', 'cow', 'standing', 'large', 'field']","['caballo', 'parado', 'campo']",1.6
"['group', 'sheep', 'grazing', 'hill']","['grupo', 'ovejas', 'colina']",4.0
"['man', 'stand', 'front', 'train']","['hombre', 'parado', 'frente', 'estatua', 'elevada']",2.0
"['two', 'woman', 'posing', 'camera', 'giving', 'thumb', 'sign']","['do', 'jóvenes', 'sonrientes', 'haciendo', 'signo', 'pulgar', 'hacia', 'arriba']",4.4
"['woman', 'hold', 'small', 'baby', 'sitting', 'sofa']","['mujer', 'sentada', 'sofá', 'sosteniendo', 'bebé']",4.8
"['double', 'decker', 'red', 'united', 'bus', 'city', 'street']","['autobús', 'rojo', 'do', 'pisos', 'va', 'carretera']",4.0
"['two', 'woman', 'sitting', 'brown', 'couch']","['do', 'mujeres', 'paradas', 'afuera', 'autobús']",1.0
"['grey', 'cat', 'green', 'eye', 'looking', 'camera']","['gato', 'gris', 'negro', 'blanco', 'mirando', 'cámara']",3.2
"['bird', 'sitting', 'branch']","['oveja', 'pie', 'bajo', 'árboles']",0.0
"['group', 'people', 'sitting', 'table', 'restaurant']","['do', 'persona', 'sentadas', 'mesa', 'restaurante']",3.8
"['black', 'white', 'cow', 'stand', 'grass', 'partly', 'cloudy', 'blue', 'sky']","['do', 'vacas', 'blancas', 'negras', 'detrás', 'puerta', 'metálica', 'cielo', 'azul', 'parcialmente', 'nublado']",2.4
"['guy', 'white', 'horse']","['hombre', 'montando', 'caballo', 'blanco', 'arena']",3.2
"['two', 'dairy', 'cow', 'drinking', 'pond']","['do', 'vacas', 'bebiendo', 'estanque']",4.6
"['several', 'sheared', 'sheep', 'pen']","['tres', 'ovejas', 'blancas', 'recinto']",2.4
"['black', 'dog', 'lying', 'grass']","['perro', 'negro', 'yace', 'hierba']",5.0
"['two', 'young', 'people', 'sitting', 'table', 'next', 'sliding', 'glass', 'door', 'one', 'person', 'pointing']","['do', 'persona', 'sientan', 'frente', 'frente', 'mesa', 'mientras', 'apunta']",4.2
"['man', 'woman', 'holding', 'hand', 'walking', 'along', 'beach']","['hombre', 'barba', 'gorra', 'niño', 'caminan', 'orilla', 'océano']",2.2
"['ten', 'sheep', 'looking', 'camera']","['gato', 'espalda', 'mirando', 'cámara']",1.2
"['black', 'white', 'dog', 'looking', 'camera']","['pequeña', 'cabra', 'blanca', 'negra', 'corral', 'mirando', 'cámara']",1.4
"['black', 'table', 'white', 'fuzzy', 'chair']","['mujer', 'hijo']",0.0
"['red', 'double', 'decker', 'bus', 'taking', 'passenger']","['autobús', 'rojo', 'do', 'pisos', 'va', 'calle']",2.2
"['sail', 'boat', 'sailing', 'water']","['velero', 'navegando', 'día', 'nublado']",3.4
"['blue', 'bird', 'perch', 'gloved', 'hand', 'person']","['pájaro', 'posa', 'mano', 'enguantada', 'persona']",4.2
"['girl', 'riding', 'brown', 'white', 'horse']","['chica', 'montando', 'caballo', 'marrón']",3.6
"['mostly', 'black', 'train', 'track']","['coche', 'aparcado', 'frente', 'vías', 'tren']",1.0
"['young', 'boy', 'coloring', 'red', 'blue', 'crayon']","['joven', 'rubia', 'equipo', 'montar', 'sienta', 'cima', 'caballo', 'gris', 'blanco']",0.0
"['group', 'people', 'living', 'room']","['grupo', 'cuatro', 'persona', 'caminando', 'junto', 'hongo', 'gigante']",0.8
"['mallard', 'tame', 'white', 'duck', 'grass', 'near', 'water']","['niño', 'pequeño', 'vestido', 'rosa', 'sienta', 'mesa']",0.0
"['cat', 'sitting', 'two', 'bicycle', 'front', 'door']","['caballo', 'parado', 'campo', 'frente', 'cerca']",0.0
"['girl', 'red', 'bag', 'standing', 'street']","['perro', 'negro', 'mirando', 'oveja']",0.0
"['horse', 'rider', 'riding', 'white', 'horse']","['mujer', 'conduce', 'caballo', 'blanco']",3.4
"['long', 'train', 'train', 'track']","['tren', 'vías', 'tren']",4.2
"['black', 'tan', 'dog', 'look', 'black', 'sheep']","['perro', 'negro', 'mirando', 'oveja', 'marrón', 'corral']",3.0
"['room', 'several', 'computer', 'picture', 'wall']","['oficina', 'casa', 'tres', 'monitores', 'ordenador', 'equipos', 'escritorio']",2.8
"['black', 'white', 'photo', 'cow', 'walking', 'tree', 'field']","['perro', 'blanco', 'negro', 'mirando', 'cámara']",1.0
"['silver', 'areomexico', 'jet', 'liner', 'sitting', 'tarmac']","['avión', 'plateado', 'aeroméxico', 'pista']",4.2
"['man', 'dirt', 'bike', 'jumping', 'high']","['hombre', 'moto', 'saltando', 'cielo', 'detrás']",3.4
"['two', 'people', 'sailing', 'small', 'white', 'sail', 'boat']","['pareja', 'navegando', 'pequeño', 'velero']",4.2
"['white', 'airplane', 'parked', 'cement']","['moto', 'azul', 'aparcada', 'acera']",0.8
"['three', 'cow', 'grazing', 'field']","['varias', 'ovejas', 'pastando', 'campo']",0.8
"['man', 'sitting', 'messy', 'table', 'using', 'laptop']","['hombre', 'sentado', 'mirando', 'ordenador', 'portátil', 'mesa', 'desordenada']",4.8
"['dining', 'table', 'candle', 'wine', 'teapot']","['mesa', 'madera', 'vela', 'vino', 'tazón', 'plástico', 'púrpura']",3.0
"['two', 'people', 'paddling', 'red', 'canoe', 'reflected', 'still', 'water']","['do', 'persona', 'canoa', 'roja', 'lago', 'claro']",3.2
"['scantily', 'clad', 'woman', 'standing', 'next', 'car']","['mujer', 'apenas', 'vestida', 'pie', 'junto', 'pequeño', 'vehículo', 'rojo']",3.8
"['red', 'double', 'decker', 'bus', 'taking', 'passenger']","['autobús', 'rojo', 'do', 'pisos', 'capucha', 'puesta']",2.2
"['buddha', 'statue', 'holding', 'candle', 'sitting', 'table']","['hombre', 'pescando', 'pequeño', 'bote', 'mientras', 'lago']",0.0
"['three', 'people', 'sitting', 'dinner', 'table', 'smiling', 'camera']","['do', 'ancianas', 'sientan', 'mesa', 'hombre']",2.0
"['multicolored', 'train', 'track']","['tren', 'mayormente', 'negro', 'vía']",2.8
"['white', 'red', 'bus', 'traveling', 'street']","['autobús', 'rojo', 'calle']",2.2
"['red', 'blue', 'plane', 'flying', 'landing', 'gear']","['avión', 'combate', 'segunda', 'guerra', 'mundial', 'tren', 'aterrizaje', 'abajo']",3.2
"['small', 'boat', 'going', 'creek']","['barco', 'mueve', 'río']",3.0
"['four', 'woman', 'two', 'men', 'sit', 'long', 'table', 'restaurant']","['grupo', 'persona', 'sienta', 'mesa', 'restaurante', 'italiano']",3.0
"['two', 'goat', 'standing', 'field', 'tree']","['gran', 'barco', 'tirando', 'pequeño', 'bote', 'blanco']",0.0
"['black', 'white', 'photo', 'living', 'room', 'large', 'window', 'sofa', 'chair']","['escena', 'blanco', 'negro', 'habitación', 'bien', 'amueblada', 'vista', 'bosque']",3.0
"['close', 'brown', 'horse', 'blue', 'halter']","['primer', 'plano', 'caballo', 'cabestro', 'azul']",3.6
"['large', 'black', 'bird', 'sitting', 'water']","['pájaros', 'nadando', 'agua']",2.6
"['closeup', 'cat', 'cream', 'sofa']","['gato', 'siamés', 'descansando', 'sofá', 'blanco']",3.4
"['person', 'jumping', 'bicycle', 'performing', 'trick']","['persona', 'anda', 'moto', 'cross', 'aire', 'libre']",2.25
"['yellow', 'school', 'bus', 'parked', 'rural', 'area']","['autobús', 'escolar', 'amarillo', 'estacionado', 'campo']",4.0
"['pug', 'dog', 'wit', 'yellow', 'chair', 'next', 'green', 'dumpster']","['bulldog', 'sentado', 'silla', 'amarilla', 'lado', 'gran', 'recipiente', 'residuos']",3.2
"['woman', 'sitting', 'red', 'motorcycle']","['oveja', 'blanca', 'pie', 'verde', 'colina']",0.0
"['sheep', 'standing', 'table', 'auction']","['ovejas', 'lanudas', 'casa', 'subastas']",4.2
"['closeup', 'black', 'train', 'engine']","['primer', 'plano', 'oveja', 'blanca', 'cabeza', 'negra']",0.0
"['orange', 'white', 'cat', 'asleep', 'leather', 'chair']","['gato', 'naranja', 'blanco', 'tendido', 'manta', 'silla', 'cuero', 'negro']",4.0
"['train', 'ride', 'track']","['tren', 'baja', 'vía', 'do', 'hileras', 'árboles']",3.0
"['black', 'white', 'cow', 'standing', 'grassy', 'field']","['vaca', 'cuernos', 'blancos', 'negro', 'parada', 'campo']",3.8
"['double', 'decker', 'red', 'united', 'bus', 'city', 'street']","['autobús', 'do', 'pisos', 'pasa', 'calle', 'ciudad']",4.0
"['television', 'desk', 'hotel', 'room', 'lamp', 'lighting']","['televisor', 'ordenador', 'portátil', 'encendidos', 'habitación', 'hotel']",2.6
"['man', 'riding', 'small', 'bicycle']","['hombre', 'haciendo', 'caballito', 'bicicleta']",2.8
"['woman', 'wearing', 'navy', 'dress', 'cutting', 'cake', 'white', 'table']","['persona', 'lleva', 'casco', 'sienta', 'bicicleta', 'día', 'soleado']",0.4
"['black', 'train', 'move', 'track']","['tren', 'viaja', 'vías']",4.0
"['closeup', 'picture', 'white', 'purple', 'motorcycle']","['foto', 'cerca', 'escritorio', 'computadora', 'papeles']",1.0
"['young', 'girl', 'riding', 'brown', 'horse']","['mujer', 'montando', 'caballo', 'marrón']",3.8
"['two', 'woman', 'kitchen', 'looking', 'object']","['tres', 'hombre', 'traje', 'sentados', 'mesa']",0.0
"['two', 'woman', 'posing', 'baby']","['mujer', 'posa', 'bebé']",2.2
"['group', 'people', 'sitting', 'around', 'table', 'containing', 'food']","['cuatro', 'persona', 'sentadas', 'alrededor', 'sala', 'aperitivos']",2.8
"['blue', 'motorcycle', 'parked', 'sidewalk']","['ciclomotor', 'azul', 'aparcado', 'acera']",4.0
"['red', 'double', 'decker', 'bus', 'city', 'street']","['autobús', 'rojo', 'do', 'pisos', 'va', 'calle']",4.8
"['two', 'train', 'inside', 'train', 'station']","['tren', 'sienta', 'estación', 'tren']",2.4
"['man', 'riding', 'white', 'horse']","['mujer', 'caballo', 'blanco']",2.2
"['man', 'two', 'woman', 'smiling', 'camera', 'sitting', 'blue', 'sofa']","['hombre', 'mujer', 'sonriendo', 'cámara', 'mientras', 'pie', 'cocina']",2.2
"['large', 'cruise', 'ship', 'harbor', 'tree', 'behind']","['crucero', 'atracado', 'costa']",3.4
"['two', 'cow', 'crossing', 'road', 'intersection']","['do', 'vacas', 'cruzan', 'calle', 'pavimentada']",3.8
"['several', 'cow', 'grazing', 'median', 'road']","['cinco', 'vacas', 'pastando', 'parche', 'hierba', 'do', 'caminos']",4.0
"['black', 'cow', 'brown', 'cow', 'stand', 'plain', 'front', 'uprooted', 'tree']","['vaca', 'negra', 'vaca', 'marrón', 'paradas', 'frente', 'pequeño', 'bosquecillo', 'árboles', 'campo']",4.2
"['red', 'double', 'decker', 'bus', 'driving', 'street']","['autobús', 'do', 'pisos', 'calle', 'ciudad']",3.6
"['tan', 'cow', 'ear', 'tag', 'grassy', 'field']","['persona', 'campo', 'hierba', 'cuida', 'ovejas']",1.2
"['close', 'front', 'end', 'purple', 'white', 'motor', 'cycle']","['primer', 'plano', 'parte', 'trasera', 'coche', 'deportivo', 'rojo']",1.2
"['two', 'woman', 'shopping', 'clothing', 'store']","['do', 'mujeres', 'tienda', 'ropa']",4.6
"['group', 'people', 'sitting', 'restaurant', 'table']","['grupo', 'persona', 'sentadas', 'mesa', 'restaurante']",4.6
"['closeup', 'brown', 'horse', 'head']","['primer', 'plano', 'autobús', 'escolar', 'amarillo']",0.0
"['person', 'red', 'cap', 'standing', 'next', 'brick', 'support', 'beam']","['caballo', 'marrón', 'parado', 'hierba', 'matorrales']",0.0
"['bay', 'foal', 'walking', 'next', 'mother', 'grassy', 'field']","['primer', 'plano', 'joven', 'caballo', 'caminando', 'junto', 'caballo', 'grande']",2.6
"['woman', 'standing', 'next', 'brown', 'cow']","['mujer', 'gafas', 'pie', 'junto', 'vaca', 'campo']",3.8
"['dog', 'peak', 'back', 'truck']","['perro', 'asoma', 'parte', 'trasera', 'furgoneta']",3.6
"['woman', 'blue', 'shift', 'dress', 'cutting', 'food']","['mujer', 'vestido', 'azul', 'corta', 'pastel']",3.8
"['black', 'white', 'cat', 'looking', 'camera']","['gato', 'gris', 'negro', 'blanco', 'mirando', 'cámara']",3.6
"['two', 'brunette', 'girl', 'sit', 'atop', 'red', 'yellow', 'motorcycle', 'side', 'car']","['pareja', 'posando', 'motocicleta', 'roja', 'amarilla']",3.2
"['small', 'white', 'cat', 'standing', 'sink']","['gato', 'gris', 'blanco', 'sentado', 'lavabo', 'baño']",3.6
"['man', 'back', 'seat', 'red', 'tandem', 'bicycle']","['hombre', 'solo', 'parte', 'trasera', 'bicicleta', 'tándem']",3.6
"['computer', 'desk']","['ordenador', 'funciona', 'escritorio']",4.0
"['small', 'child', 'smiling', 'camera']","['niño', 'pequeño', 'sienta', 'pared', 'cemento', 'cerca', 'flor', 'blanca']",1.6
"['little', 'bird', 'floating', 'water']","['pato', 'flotando', 'agua']",2.4
"['white', 'bus', 'word', 'julia', 'near', 'water', 'big', 'ship']","['autobús', 'blanco', 'agua', 'barcaza', 'fondo']",3.8
"['old', 'blue', 'white', 'train', 'track']","['tren', 'azul', 'zona', 'montañosa']",2.6
"['yellow', 'boat', 'beach']","['barco', 'amarillo', 'orilla']",4.0
"['kitchendiner', 'paper', 'laying', 'blue', 'clothed', 'dining', 'table']","['pequeña', 'cocina', 'mesa', 'desordenada', 'mantel', 'azul']",3.4
"['train', 'station']","['trenes', 'dentro', 'estación', 'interior']",3.8
"['gray', 'cat', 'sitting', 'window', 'ledge', 'looking', 'camera']","['gato', 'pie', 'alféizar', 'ventana', 'mirando', 'cámara']",4.0
"['man', 'playing', 'guitar', 'sitting']","['autobús', 'rojo', 'blanco', 'va', 'carretera']",0.0
"['red', 'double', 'decker', 'bus', 'driving', 'street']","['autobús', 'do', 'pisos', 'calle', 'ciudad']",4.2
"['three', 'cow', 'grazing', 'grassy', 'field']","['tres', 'vacas', 'pastando', 'campo']",4.6
"['brown', 'train', 'sitting', 'railroad', 'track']","['tren', 'blanco', 'sentado', 'vías']",2.25
"['black', 'white', 'horned', 'cow', 'standing', 'field']","['foto', 'blanco', 'negro', 'gato', 'sentado', 'sofá']",0.4
"['tiny', 'blonde', 'child', 'blue', 'dress', 'sits', 'table', 'near', 'mother']","['joven', 'rubia', 'casco', 'sienta', 'bicicleta', 'roja', 'detrás']",1.6
"['group', 'people', 'sitting', 'restaurant', 'table']","['grupo', 'persona', 'sentadas', 'alrededor', 'mesa', 'porche']",2.6
"['black', 'white', 'cow', 'pen', 'hay']","['gato', 'blanco', 'negro', 'yace', 'tierra']",0.4
"['red', 'doubledecker', 'bus']","['parte', 'delantera', 'izquierda', 'autobús', 'rojo', 'do', 'pisos']",3.2
"['closeup', 'view', 'horse', 'head']","['vista', 'lateral', 'cabeza', 'caballo']",3.2
"['old', 'fashioned', 'wooden', 'sailing', 'ship', 'ocean']","['yate', 'madera', 'océano']",3.2
"['sheep', 'standing', 'mountainous', 'area']","['gran', 'oveja', 'pie', 'colina']",4.4
"['white', 'plane', 'runway']","['avión', 'blanco', 'pista']",4.8
"['tan', 'puppy', 'petted']","['cachorro', 'bronceado', 'siendo', 'sostenido', 'acariciado']",4.4
"['elegant', 'dining', 'room', 'wood', 'furniture']","['elegante', 'comedor', 'rosa', 'muebles', 'madera']",3.8
"['woman', 'laying', 'across', 'two', 'men', 'sitting', 'sofa']","['do', 'hombre', 'pantalones', 'cortos', 'sentados', 'sofá']",2.0
"['two', 'motorbike', 'dirt', 'track']","['do', 'motociclistas', 'van', 'colina', 'tierra']",3.6
"['black', 'white', 'cat', 'looking', 'camera']","['perro', 'blanco', 'negro', 'mirando', 'cámara']",2.2
"['gray', 'cat', 'green', 'eye', 'look', 'camera']","['gato', 'gris', 'ojos', 'verdes', 'mirando', 'cámara']",5.0
