sent1,sent2,score
"['a', 'man', 'is', 'talk', 'on', 'the', 'phone']","['a', 'man', 'is', 'talk']",3.2
"['a', 'woman', 'is', 'smoke']","['a', 'woman', 'is', 'make', 'some', 'food']",0.8
"['a', 'man', 'lay', 'down', 'and', 'shoot', 'a', 'gun']","['a', 'man', 'is', 'lay', 'on', 'the', 'ground', 'shoot', 'a', 'rifl']",3.8
"['a', 'man', 'is', 'be', 'put', 'into', 'an', 'unk']","['a', 'man', 'is', 'pour', 'pasta', 'onto', 'a', 'plate']",0.0
"['a', 'man', 'is', 'dive', 'into', 'a', 'swim', 'pool']","['a', 'man', 'is', 'sing', 'into', 'a', 'microphon']",0.667
"['a', 'man', 'is', 'fire', 'a', 'shot', 'gun']","['a', 'man', 'shoot', 'a', 'shotgun']",5.0
"['a', 'man', 'play', 'the', 'guitar']","['a', 'man', 'is', 'play', 'a', 'flute']",1.8
"['a', 'man', 'is', 'peel', 'potato']","['a', 'man', 'is', 'play', 'a', 'guitar']",0.4
"['the', 'woman', 'is', 'ride', 'a', 'hors']","['a', 'man', 'is', 'ride', 'a', 'hors', 'in', 'an', 'arena']",2.0
"['an', 'airplan', 'move', 'along', 'a', 'runway']","['a', 'plane', 'is', 'land', 'on', 'a', 'runway']",2.8
"['a', 'woman', 'is', 'slip', 'in', 'the', 'unk']","['a', 'woman', 'is', 'lie', 'in', 'a', 'raft']",0.8
"['a', 'man', 'is', 'mow', 'a', 'lawn']","['a', 'man', 'is', 'mix']",0.8
"['a', 'woman', 'is', 'peel', 'a', 'potato']","['a', 'woman', 'is', 'hit', 'a', 'man']",0.75
"['a', 'man', 'is', 'play', 'piano']","['a', 'man', 'is', 'lay', 'on', 'the', 'ground']",0.75
"['a', 'woman', 'is', 'do', 'unk']","['a', 'woman', 'is', 'ride', 'on', 'a', 'hors']",1.0
"['a', 'woman', 'is', 'cut', 'an', 'onion']","['a', 'woman', 'is', 'row', 'a', 'boat']",0.8
"['a', 'woman', 'is', 'stir', 'rice', 'in', 'a', 'pot']","['someon', 'is', 'put', 'rice', 'in', 'a', 'pan']",2.769
"['a', 'woman', 'put', 'slab', 'of', 'meat', 'in', 'a', 'pan']","['a', 'man', 'put', 'piec', 'of', 'meat', 'into', 'a', 'plastic', 'bag']",2.4
"['the', 'boy', 'play', 'hi', 'trumpet']","['a', 'boy', 'is', 'play', 'the', 'trumpet']",4.4
"['a', 'person', 'is', 'ride', 'a', 'hors']","['a', 'man', 'is', 'ride', 'a', 'motorcycl']",1.8
"['a', 'woman', 'is', 'slice', 'an', 'onion']","['a', 'woman', 'is', 'cut', 'a', 'carrot']",1.4
"['a', 'man', 'is', 'slice', 'veget']","['a', 'woman', 'is', 'slice', 'a', 'potato']",2.25
"['a', 'cat', 'is', 'play']","['a', 'woman', 'is', 'play', 'flute']",0.25
"['a', 'man', 'is', 'ride', 'a', 'bicycl']","['a', 'man', 'is', 'ride', 'a', 'bicycl', 'around', 'a', 'park', 'lot']",3.25
"['a', 'band', 'is', 'perform', 'on', 'a', 'stage']","['a', 'band', 'is', 'play', 'and', 'sing', 'on', 'a', 'stage']",4.5
"['the', 'woman', 'is', 'slice', 'fish', 'cake']","['the', 'woman', 'is', 'ride', 'a', 'hors']",0.8
"['a', 'man', 'is', 'eat', 'bread']","['a', 'man', 'is', 'play', 'flute']",0.8
"['a', 'woman', 'is', 'cook', 'shrimp']","['a', 'woman', 'is', 'danc']",0.8
"['a', 'woman', 'is', 'danc']","['a', 'woman', 'is', 'slice', 'ginger']",0.25
"['a', 'woman', 'unk', 'a', 'cat', 'in', 'the', 'air', 'and', 'the', 'cat', 'hang', 'off', 'a', 'rod', 'on', 'the', 'ceil']","['a', 'person', 'throw', 'a', 'cat', 'in', 'the', 'air', 'and', 'it', 'unk', 'onto', 'the', 'ceil']",3.5
"['a', 'big', 'turtl', 'is', 'walk']","['the', 'tortois', 'is', 'walk']",4.25
"['a', 'man', 'is', 'burn', 'a', 'flag']","['a', 'man', 'is', 'shoot', 'a', 'gun']",0.5
"['the', 'man', 'is', 'push', 'the', 'van']","['the', 'woman', 'is', 'sing']",0.0
"['a', 'man', 'is', 'eat', 'wood']","['a', 'man', 'is', 'ad', 'oil', 'to', 'car']",0.5
"['a', 'dog', 'is', 'speak', 'to', 'the', 'camera']","['a', 'dog', 'is', 'eat', 'some', 'water', 'melon']",0.6
"['a', 'man', 'is', 'put', 'two', 'paper', 'towel', 'on', 'a', 'paper', 'plate']","['a', 'man', 'is', 'put', 'paper', 'on', 'a', 'dish']",2.2
"['a', 'man', 'and', 'woman', 'are', 'walk']","['a', 'man', 'and', 'woman', 'walk', 'hold', 'each', 'other']",3.2
"['a', 'man', 'is', 'cut', 'a', 'rope', 'with', 'a', 'sword']","['the', 'man', 'unk', 'through', 'a', 'thick', 'rope', 'with', 'a', 'sword']",4.4
"['the', 'man', 'is', 'sing', 'and', 'play', 'the', 'guitar']","['a', 'man', 'is', 'play', 'a', 'guitar']",3.0
"['a', 'man', 'is', 'cut', 'a', 'paper']","['a', 'person', 'is', 'tear', 'paper']",2.583
"['a', 'man', 'is', 'danc']","['a', 'rat', 'is', 'run']",0.0
"['two', 'boy', 'are', 'talk', 'on', 'the', 'phone']","['a', 'woman', 'is', 'talk', 'on', 'a', 'telephon']",1.8
"['a', 'man', 'is', 'play', 'guitar']","['a', 'woman', 'is', 'peel', 'a', 'tuber']",0.0
"['a', 'woman', 'is', 'slice', 'an', 'onion']","['a', 'woman', 'slice', 'lemon']",1.4
"['a', 'woman', 'is', 'ride', 'a', 'hors']","['a', 'man', 'is', 'run', 'on', 'rope']",0.0
"['a', 'man', 'is', 'play', 'soccer']","['a', 'man', 'is', 'draw', 'some', 'figur']",0.4
"['a', 'woman', 'is', 'peel', 'an', 'orang']","['a', 'man', 'is', 'play', 'a', 'flute']",0.0
"['someon', 'is', 'crack', 'an', 'egg', 'open']","['a', 'man', 'is', 'break', 'an', 'egg']",3.0
"['a', 'man', 'is', 'cut', 'a', 'snake', 'to', 'cook']","['a', 'woman', 'is', 'cut', 'meat']",2.0
"['a', 'woman', 'is', 'unk', 'a', 'carrot']","['a', 'man', 'is', 'strike', 'unk', 'pot']",0.0
"['a', 'man', 'and', 'woman', 'are', 'bollywood', 'danc']","['a', 'man', 'an', 'woman', 'are', 'danc', 'in', 'the', 'rain']",1.667
"['a', 'woman', 'is', 'cut', 'flower']","['a', 'man', 'is', 'hold', 'huge', 'unk']",1.0
"['the', 'man', 'danc', 'in', 'the', 'diner']","['the', 'bomb', 'explod', 'in', 'the', 'desert']",0.0
"['american', 'flag', 'is', 'wave']","['a', 'american', 'flag', 'is', 'blow', 'in', 'the', 'wind']",4.2
"['a', 'lion', 'is', 'walk', 'in', 'an', 'unk', 'area']","['a', 'lion', 'is', 'walk', 'around']",2.6
"['a', 'woman', 'is', 'slice', 'a', 'lemon']","['a', 'man', 'is', 'show', 'a', 'bread']",0.25
"['a', 'woman', 'is', 'play', 'the', 'flute']","['a', 'woman', 'is', 'slice', 'some', 'unk']",0.4
"['the', 'dog', 'is', 'bark', 'at', 'the', 'toy']","['a', 'dog', 'is', 'bark', 'at', 'an', 'electron', 'toy', 'duck']",3.5
"['a', 'woman', 'is', 'ad', 'an', 'egg', 'and', 'stir']","['a', 'woman', 'is', 'mix', 'an', 'egg', 'in', 'a', 'bowl']",3.5
"['a', 'woman', 'cover', 'a', 'piec', 'of', 'meat', 'with', 'flour']","['a', 'woman', 'is', 'season', 'a', 'piec', 'of', 'meat']",3.0
"['a', 'white', 'cat', 'perch', 'on', 'a', 'small', 'wooden', 'cabinet', 'is', 'look', 'outsid', 'the', 'window']","['a', 'cat', 'perch', 'on', 'a', 'tabl', 'look', 'out', 'the', 'window']",3.4
"['a', 'man', 'doe', 'floor', 'exercis']","['a', 'man', 'is', 'exercis']",3.6
"['a', 'man', 'is', 'slice', 'a', 'potato']","['a', 'man', 'is', 'peel', 'a', 'banana']",1.0
"['someon', 'is', 'play', 'piano']","['a', 'person', 'is', 'play', 'a', 'keyboard', 'piano']",3.6
"['the', 'woman', 'is', 'put', 'makeup', 'on', 'the', 'man']","['a', 'woman', 'is', 'paint', 'the', 'face', 'of', 'a', 'man']",2.8
"['the', 'woman', 'unk', 'eggplant', 'into', 'the', 'pan']","['a', 'woman', 'put', 'chop', 'eggplant', 'into', 'a', 'skillet']",4.0
"['a', 'man', 'play', 'a', 'trumpet']","['a', 'man', 'is', 'play', 'a', 'music', 'instrument']",3.4
"['a', 'woman', 'is', 'slice', 'a', 'lemon']","['a', 'woman', 'in', 'a', 'kitchen', 'peel', 'a', 'lemon']",2.667
"['a', 'tiger', 'tri', 'to', 'climb', 'the', 'wall']","['a', 'lion', 'is', 'tri', 'to', 'climb', 'up', 'over', 'a', 'wall']",3.0
"['a', 'man', 'is', 'prepar', 'a', 'hang', 'rope']","['a', 'man', 'is', 'tie', 'a', 'noos']",4.667
"['a', 'woman', 'danc', 'on', 'a', 'stage']","['a', 'woman', 'is', 'danc']",3.2
"['the', 'girl', 'is', 'ride', 'the', 'hors']","['the', 'girl', 'is', 'spray', 'the', 'plant', 'with', 'water']",0.2
"['a', 'person', 'is', 'fri']","['a', 'person', 'is', 'peel', 'a', 'potato']",1.2
"['a', 'man', 'is', 'shoot', 'a', 'unk']","['a', 'woman', 'is', 'chop', 'garlic']",0.8
"['a', 'woman', 'is', 'swing', 'her', 'arm']","['a', 'woman', 'is', 'slice', 'an', 'onion']",0.8
"['a', 'man', 'is', 'walk', 'outsid']","['a', 'man', 'is', 'danc']",0.75
"['a', 'man', 'dri', 'hi', 'hand']","['a', 'woman', 'fix', 'her', 'hair']",0.25
"['a', 'soccer', 'player', 'is', 'kick', 'the', 'soccer', 'ball', 'into', 'the', 'goal', 'from', 'a', 'long', 'way', 'down', 'the', 'field']","['a', 'soccer', 'player', 'kick', 'the', 'ball', 'into', 'the', 'goal']",3.25
"['a', 'girl', 'is', 'play', 'the', 'piano']","['a', 'littl', 'girl', 'is', 'play', 'a', 'grand', 'piano', 'on', 'stage']",3.333
"['a', 'man', 'is', 'draw', 'some', 'figur']","['a', 'man', 'is', 'draw', 'on', 'a', 'digit', 'dri', 'eras', 'board']",3.333
"['the', 'monkey', 'is', 'hang', 'from', 'the', 'tree']","['the', 'monkey', 'unk', 'from', 'branch', 'to', 'branch']",2.0
"['some', 'child', 'are', 'jump', 'on', 'trampolin']","['two', 'boy', 'are', 'play', 'on', 'a', 'trampolin']",3.0
"['a', 'woman', 'with', 'a', 'knife', 'is', 'slice', 'a', 'pepper']","['a', 'woman', 'slice', 'green', 'pepper']",4.0
"['a', 'man', 'is', 'ad', 'oil', 'to', 'car']","['a', 'man', 'is', 'put', 'unk', 'into', 'a', 'car']",2.0
"['a', 'man', 'is', 'slice', 'a', 'carrot', 'by', 'a', 'machin']","['a', 'man', 'is', 'climb', 'a', 'rope']",0.4
"['a', 'boy', 'play', 'a', 'keyboard']","['a', 'person', 'is', 'play', 'a', 'piano', 'keyboard']",3.2
"['a', 'cat', 'is', 'play', 'with', 'an', 'unk']","['a', 'boy', 'is', 'play', 'in', 'the', 'mud']",0.4
"['a', 'woman', 'is', 'slice', 'pumpkin']","['a', 'person', 'is', 'slice', 'unk']",2.0
"['the', 'peopl', 'threw', 'the', 'dummi', 'over', 'the', 'cliff', 'edg']","['some', 'peopl', 'are', 'throw', 'a', 'dummi', 'off', 'a', 'cliff']",4.5
"['a', 'gun', 'is', 'be', 'fire']","['a', 'potato', 'is', 'be', 'peel']",0.5
"['a', 'woman', 'is', 'cut', 'a', 'plastic', 'sheet']","['a', 'woman', 'is', 'play', 'a', 'guitar', 'on', 'street']",0.5
"['a', 'woman', 'cut', 'a', 'pineappl']","['a', 'woman', 'is', 'slice', 'a', 'pineappl', 'into', 'piec']",4.0
"['a', 'woman', 'is', 'ad', 'spice', 'on', 'a', 'meat']","['a', 'woman', 'add', 'ingredi', 'to', 'beef']",3.75
"['a', 'person', 'is', 'ad', 'oil', 'in', 'the', 'pan']","['the', 'cook', 'pour', 'oil', 'into', 'the', 'pan']",4.25
"['a', 'cook', 'season', 'some', 'dough']","['a', 'man', 'is', 'season', 'some', 'dough', 'in', 'a', 'pan']",3.75
"['a', 'boy', 'is', 'run', 'on', 'a', 'beach']","['two', 'boy', 'are', 'play', 'in', 'the', 'beach']",2.75
"['a', 'babi', 'monkey', 'scratch', 'itself']","['the', 'monkey', 'scratch', 'hi', 'unk']",3.25
"['a', 'boy', 'is', 'ride', 'a', 'bike', 'on', 'a', 'gate']","['a', 'woman', 'is', 'ride', 'a', 'hors']",0.8
"['a', 'man', 'is', 'do', 'a', 'card', 'trick']","['a', 'man', 'is', 'squeez', 'water']",0.25
"['a', 'man', 'is', 'play', 'the', 'piano']","['someon', 'is', 'play', 'guitar']",0.75
"['a', 'man', 'is', 'mow', 'grass']","['a', 'guy', 'is', 'mow', 'the', 'lawn']",4.8
"['a', 'person', 'is', 'mix', 'water', 'and', 'flour']","['a', 'person', 'is', 'unk', 'on', 'a', 'road']",0.8
"['the', 'two', 'dog', 'were', 'in', 'the', 'pen']","['the', 'cowboy', 'rode', 'hi', 'hors', 'in', 'the', 'desert']",0.0
"['a', 'man', 'is', 'ride', 'on', 'one', 'wheel', 'on', 'a', 'motorcycl']","['a', 'person', 'is', 'perform', 'trick', 'on', 'a', 'motorcycl']",3.0
"['a', 'cat', 'open', 'a', 'drawer', 'and', 'climb', 'insid']","['a', 'big', 'cat', 'open', 'a', 'plastic', 'drawer', 'with', 'hi', 'paw', 'and', 'then', 'hop', 'insid']",3.75
"['a', 'man', 'is', 'open', 'a', 'box', 'use', 'a', 'knife']","['a', 'man', 'is', 'play', 'a', 'guitar']",0.0
"['a', 'man', 'is', 'kick', 'unk', 'of', 'water']","['a', 'woman', 'is', 'slice', 'a', 'red', 'pepper']",0.25
"['a', 'man', 'is', 'eat']","['a', 'woman', 'is', 'rock', 'climb']",0.0
"['a', 'puppi', 'is', 'repeatedli', 'roll', 'from', 'side', 'to', 'side', 'while', 'on', 'it', 'back']","['a', 'dog', 'is', 'roll', 'from', 'side', 'to', 'side']",3.5
"['a', 'young', 'boy', 'sing', 'and', 'play', 'a', 'guitar']","['a', 'kid', 'play', 'the', 'guitar']",3.25
"['the', 'woman', 'is', 'peel', 'lemon']","['the', 'man', 'is', 'balanc', 'on', 'the', 'wire']",0.4
"['a', 'man', 'is', 'play', 'the', 'trumpet']","['someon', 'is', 'play', 'with', 'a', 'unk']",0.8
"['a', 'dog', 'is', 'look', 'around']","['a', 'dog', 'is', 'watch', 'a', 'store', 'counter']",1.6
"['a', 'woman', 'is', 'slice', 'an', 'onion']","['a', 'man', 'is', 'shown', 'slice', 'a', 'carrot', 'with', 'a', 'knife']",1.2
"['the', 'man', 'drill', 'hole', 'into', 'the', 'wood']","['a', 'man', 'drill', 'wood']",4.2
"['someon', 'is', 'cut', 'a', 'circl', 'out', 'of', 'a', 'pink', 'sheet', 'of', 'paper']","['someon', 'is', 'pour', 'tomato', 'sauc', 'into', 'a', 'pot', 'of', 'meat']",0.2
"['a', 'man', 'is', 'play', 'flute']","['a', 'man', 'is', 'pet', 'a', 'tie', 'up', 'dog']",0.2
"['a', 'man', 'is', 'place', 'meat', 'in', 'a', 'bag']","['a', 'man', 'is', 'unk', 'a', 'car']",0.5
"['a', 'girl', 'is', 'eat', 'a', 'cupcak']","['a', 'man', 'is', 'play', 'a', 'trumpet']",0.0
"['a', 'rabbit', 'is', 'unk', 'and', 'paw', 'a', 'stuf', 'rabbit']","['a', 'live', 'rabbit', 'is', 'play', 'with', 'a', 'stuf', 'anim', 'bunni']",4.5
"['a', 'man', 'is', 'butter', 'bread']","['a', 'woman', 'is', 'unk', 'a', 'hors']",0.0
"['a', 'woman', 'is', 'squeez', 'some', 'cucumb', 'slice']","['a', 'woman', 'is', 'get', 'dous', 'in', 'green', 'unk']",0.75
"['a', 'man', 'is', 'take', 'out', 'the', 'insid', 'of', 'a', 'green', 'pepper']","['someon', 'is', 'remov', 'the', 'seed', 'from', 'a', 'bell', 'pepper']",4.0
"['a', 'man', 'take', 'a', 'piec', 'of', 'pepperoni', 'pizza', 'out', 'of', 'a', 'pizza', 'box', 'and', 'put', 'it', 'on', 'the', 'unk', 'after', 'he', 'close', 'the', 'box']","['the', 'man', 'took', 'a', 'piec', 'of', 'pepperoni', 'pizza', 'out', 'of', 'the', 'box']",2.75
"['the', 'man', 'ad', 'veget', 'to', 'the', 'unk', 'in', 'the', 'pot']","['a', 'man', 'is', 'ad', 'slice', 'veget', 'to', 'a', 'cook', 'bowl', 'with', 'water']",3.4
"['the', 'man', 'ran', 'and', 'jump', 'against', 'the', 'wall']","['a', 'man', 'jump', 'into', 'a', 'wall']",3.4
"['the', 'man', 'is', 'season', 'the', 'unk']","['the', 'man', 'ad', 'season', 'to', 'water', 'in', 'a', 'bowl']",2.4
"['a', 'clown', 'is', 'sing', 'and', 'peopl', 'are', 'danc']","['a', 'clown', 'is', 'sing']",3.0
"['a', 'woman', 'is', 'feed', 'an', 'unk']","['a', 'woman', 'is', 'chop', 'up', 'garlic']",0.4
"['a', 'person', 'is', 'rins', 'a', 'steak', 'off', 'with', 'water']","['a', 'man', 'is', 'rins', 'a', 'larg', 'steak']",3.929
"['a', 'boy', 'rode', 'hi', 'bike', 'on', 'top', 'of', 'a', 'metal', 'fenc']","['a', 'bmx', 'biker', 'ride', 'along', 'the', 'top', 'of', 'a', 'fenc']",3.0
"['a', 'man', 'is', 'throw', 'knife', 'at', 'a', 'tree']","['a', 'man', 'is', 'show', 'unk']",1.75
"['girl', 'are', 'walk', 'on', 'the', 'stage']","['woman', 'model', 'are', 'walk', 'down', 'a', 'unk']",2.6
"['a', 'woman', 'is', 'do', 'weight', 'exercis']","['a', 'woman', 'is', 'exercis', 'with', 'a', 'barbel']",3.5
"['a', 'man', 'is', 'peel', 'a', 'potato']","['a', 'man', 'is', 'hike']",0.5
"['a', 'larg', 'bird', 'stand', 'on', 'a', 'tabl', 'pick', 'up', 'a', 'plastic', 'glass', 'contain', 'liquid', 'and', 'place', 'it', 'in', 'a', 'bowl', 'of', 'someth']","['a', 'bird', 'pick', 'up', 'a', 'plastic', 'cup', 'contain', 'a', 'liquid', 'with', 'it', 'unk', 'and', 'put', 'the', 'cup', 'into', 'a', 'bowl']",3.5
"['a', 'woman', 'is', 'in', 'the', 'rain']","['a', 'car', 'is', 'drive', 'along', 'the', 'road']",0.0
"['a', 'woman', 'is', 'hit', 'a', 'man']","['a', 'man', 'is', 'hold', 'a', 'slow', 'lori']",0.0
"['a', 'woman', 'is', 'ride', 'an', 'eleph']","['a', 'man', 'is', 'lift', 'himself']",0.0
"['a', 'man', 'is', 'lift', 'weight']","['a', 'woman', 'is', 'exercis', 'her', 'unk']",1.0
"['a', 'person', 'is', 'ride', 'a', 'unk', 'in', 'the', 'wave']","['a', 'woman', 'is', 'ride', 'a', 'unk']",2.0
"['a', 'woman', 'is', 'wear', 'headphon']","['a', 'woman', 'is', 'chop', 'some', 'unk', 'leaf']",0.6
"['a', 'kitten', 'is', 'eat', 'it', 'food', 'from', 'a', 'plate']","['a', 'kitten', 'eat', 'some', 'food']",4.0
"['a', 'woman', 'is', 'read', 'a', 'unk', 'magazin']","['a', 'woman', 'is', 'slice', 'a', 'meat', 'into', 'piec']",0.5
"['a', 'man', 'is', 'pour', 'chili', 'into', 'a', 'bowl']","['a', 'man', 'open', 'a', 'can', 'and', 'pour', 'the', 'content', 'into', 'a', 'bowl']",2.5
"['the', 'bird', 'unk', 'the', 'food', 'in', 'the', 'tree', 'from', 'a', 'bowl']","['a', 'bird', 'is', 'eat', 'from', 'a', 'bowl']",3.25
"['a', 'group', 'of', 'girl', 'are', 'exit', 'a', 'taxi']","['a', 'video', 'clip', 'of', 'unk', 'leav', 'a', 'taxi']",2.0
"['a', 'woman', 'is', 'season', 'a', 'piec', 'of', 'meat']","['a', 'man', 'is', 'load', 'a', 'rifl', 'with', 'bullet']",0.0
"['a', 'man', 'is', 'chop', 'unk', 'leaf']","['a', 'man', 'is', 'play', 'a', 'guitar']",0.8
"['a', 'man', 'take', 'a', 'slice', 'of', 'pizza']","['a', 'man', 'talk', 'on', 'hi', 'cell', 'phone']",0.8
"['a', 'man', 'is', 'place', 'meat', 'insid', 'a', 'plastic', 'bag']","['a', 'woman', 'is', 'carri', 'a', 'wallabi', 'in', 'a', 'bag']",0.4
"['a', 'unk', 'is', 'talk']","['a', 'man', 'is', 'walk', 'on', 'a', 'rope']",0.0
"['a', 'man', 'ride', 'a', 'hors']","['a', 'woman', 'rub', 'a', 'babi', 'leg']",0.0
"['a', 'man', 'is', 'play', 'guitar']","['smeon', 'is', 'lay', 'down']",0.0
"['a', 'man', 'is', 'slice', 'a', 'bun']","['a', 'man', 'is', 'break', 'pot']",0.4
"['a', 'man', 'is', 'drive', 'a', 'car']","['a', 'woman', 'dip', 'a', 'shrimp', 'in', 'batter']",0.0
"['a', 'dog', 'is', 'paw', 'at', 'a', 'fli', 'in', 'the', 'carpet', 'befor', 'it']","['the', 'dog', 'play', 'with', 'a', 'bug', 'on', 'the', 'carpet']",3.6
"['a', 'dog', 'is', 'bark']","['a', 'jet', 'is', 'fli']",0.231
"['a', 'monkey', 'is', 'walk', 'on', 'a', 'bed']","['a', 'man', 'is', 'ride', 'a', 'hors']",0.0
"['a', 'woman', 'is', 'cook', 'broccoli']","['a', 'man', 'is', 'eat', 'hi', 'food']",0.5
"['a', 'man', 'is', 'fri', 'a', 'tortilla']","['a', 'person', 'is', 'perform', 'a', 'card', 'trick']",0.0
"['a', 'woman', 'serv', 'volleybal', 'over', 'a', 'net']","['one', 'woman', 'hand', 'volleybal', 'to', 'anoth', 'woman', 'who', 'unk', 'them']",2.75
"['a', 'man', 'is', 'slice', 'cucumb', 'with', 'a', 'knife']","['a', 'man', 'is', 'cook', 'a', 'tortilla', 'in', 'a', 'skillet']",0.75
"['a', 'man', 'is', 'play', 'an', 'electron', 'keyboard']","['a', 'band', 'is', 'play', 'instrument']",1.25
"['a', 'man', 'is', 'play', 'a', 'violin']","['the', 'babi', 'is', 'laugh', 'and', 'crawl']",0.0
"['a', 'man', 'sever', 'the', 'unk', 'of', 'an', 'empti', 'leather', 'boot', 'use', 'a', 'sword']","['a', 'man', 'is', 'cut', 'a', 'boot', 'with', 'a', 'sword']",3.75
"['the', 'person', 'is', 'remov', 'the', 'scale', 'from', 'the', 'fish']","['a', 'person', 'is', 'unk', 'a', 'fish']",5.0
"['peopl', 'are', 'walk', 'in', 'the', 'garden']","['one', 'boy', 'is', 'talk', 'with', 'other', 'man']",0.0
"['a', 'young', 'child', 'ride', 'a', 'hors']","['the', 'littl', 'girl', 'rode', 'a', 'hors']",3.2
"['a', 'person', 'is', 'cut', 'garlic', 'into', 'piec', 'with', 'a', 'knife']","['someon', 'is', 'put', 'ingredi', 'into', 'a', 'unk']",0.75
"['a', 'man', 'is', 'fold', 'a', 'piec', 'of', 'paper']","['a', 'man', 'is', 'slice', 'a', 'plastic', 'contain', 'with', 'a', 'sword']",0.5
"['the', 'man', 'wa', 'push', 'into', 'the', 'water']","['a', 'man', 'push', 'anoth', 'man', 'into', 'the', 'ocean']",2.5
"['a', 'boy', 'is', 'upset', 'play', 'video', 'game']","['someon', 'is', 'play', 'a', 'unk']",1.75
"['a', 'man', 'make', 'a', 'call', 'on', 'a', 'cell', 'phone']","['a', 'man', 'is', 'make', 'a', 'phone', 'call']",4.0
"['a', 'man', 'is', 'speak', 'on', 'a', 'phone']","['a', 'panda', 'bear', 'is', 'chew', 'on', 'a', 'stick']",0.0
"['a', 'woman', 'is', 'appli', 'cosmet', 'to', 'her', 'face']","['a', 'woman', 'is', 'put', 'on', 'makeup']",4.6
"['the', 'man', 'lift', 'barbel']","['a', 'man', 'lift', 'weight']",4.0
"['a', 'woman', 'feed', 'an', 'anim', 'by', 'hand']","['the', 'woman', 'are', 'feed', 'the', 'anim']",3.0
"['sever', 'ferret', 'climb', 'out', 'of', 'their', 'cage']","['ferret', 'climb', 'down', 'from', 'a', 'shelf']",2.2
"['a', 'young', 'woman', 'is', 'play', 'the', 'flute']","['a', 'woman', 'is', 'wash', 'off', 'the', 'top', 'of', 'a', 'freezer']",0.0
"['a', 'woman', 'shoot', 'a', 'shotgun']","['the', 'woman', 'is', 'shoot', 'a', 'rifl']",2.8
"['a', 'person', 'is', 'ad', 'chili', 'powder', 'to', 'chili', 'with', 'bean']","['the', 'man', 'is', 'ad', 'season', 'to', 'the', 'bean']",3.8
"['a', 'woman', 'rapidli', 'fire', 'a', 'handgun']","['a', 'woman', 'is', 'shoot', 'off', 'a', 'gun']",4.4
"['a', 'person', 'is', 'slice', 'an', 'onion']","['a', 'solenodon', 'is', 'walk', 'along', 'the', 'ground']",0.0
"['a', 'dog', 'is', 'open', 'a', 'unk']","['a', 'dog', 'close', 'a', 'unk', 'door']",1.75
"['a', 'woman', 'is', 'hold', 'a', 'danc', 'babi', 'up']","['a', 'woman', 'is', 'abus', 'her', 'child']",1.0
"['a', 'woman', 'is', 'do', 'a', 'unk', 'make', 'up', 'on', 'a', 'man']","['the', 'girl', 'appli', 'face', 'makeup', 'to', 'a', 'man']",1.8
"['the', 'ladi', 'ad', 'chees', 'to', 'the', 'sauc']","['a', 'man', 'pour', 'a', 'plate', 'of', 'shred', 'chees', 'into', 'a', 'pot', 'of', 'sauc']",1.6
"['a', 'man', 'is', 'give', 'a', 'lectur', 'on', 'a', 'podium']","['a', 'man', 'is', 'deliv', 'a', 'lectur', 'at', 'an', 'event', 'celebr', 'the', 'game', 'of', 'cricket']",2.333
"['the', 'cat', 'unk', 'under', 'the', 'bed']","['a', 'cat', 'is', 'crawl', 'upsid', 'down', 'under', 'the', 'couch']",2.0
"['a', 'woman', 'is', 'chop', 'garlic']","['a', 'woman', 'slice', 'a', 'fish']",1.0
"['a', 'man', 'is', 'cut', 'grass']","['a', 'mask', 'man', 'sing']",0.0
"['a', 'man', 'is', 'cut', 'grass']","['a', 'clown', 'is', 'sing']",0.0
"['a', 'boy', 'run', 'away', 'from', 'hi', 'fish', 'line']","['a', 'boy', 'is', 'run', 'in', 'front', 'of', 'fish', 'hang', 'on', 'fish', 'rod']",3.0
"['the', 'man', 'play', 'unk', 'unk', 'in', 'the', 'offic']","['the', 'man', 'is', 'season', 'the', 'veget']",0.4
"['a', 'man', 'is', 'carri', 'anoth', 'man', 'on', 'hi', 'back']","['a', 'man', 'is', 'take', 'pictur', 'of', 'unk']",0.4
"['meat', 'is', 'drop', 'into', 'a', 'pan']","['a', 'woman', 'is', 'put', 'meat', 'in', 'a', 'pan']",3.25
"['a', 'woman', 'is', 'cut', 'unk']","['a', 'woman', 'fall', 'on', 'a', 'sand', 'castl']",0.0
"['a', 'man', 'is', 'slam', 'unk', 'a', 'ball']","['a', 'woman', 'is', 'slice', 'some', 'onion']",0.0
"['a', 'machin', 'is', 'sharpen', 'a', 'pencil']","['a', 'girl', 'is', 'ride', 'a', 'bicycl']",0.0
